Date,Institution,Ticker,Net Tangible Assets,Shareholders Funds,Return on shareholder funds,EBITDA,Return on Total Assets,Liquidity ratio, Shareholders liquidity ratio,Solvency ratio ,Total asset,Year
31/12/2010,AVI GLOBAL TRUST PLC,AGT.L,851768000,829670000,1.70272518,16465000,1.637742149,0.804564775,37.5450267,96.18358664,862590000,2010
31/12/2009,AVI GLOBAL TRUST PLC,AGT.L,764313000,735188000,15.66048412,12333000,14.99611206,3.598374927,25.24250644,95.75765312,767759000,2009
31/12/2008,AVI GLOBAL TRUST PLC,AGT.L,662977000,633856000,-25.54665413,-164499000,-24.08689961,0.915204993,21.7662855,94.28592679,672270000,2008
31/12/2007,AVI GLOBAL TRUST PLC,AGT.L,847312000,815124000,15.24884557,-7892000,14.56652127,2.044544545,25.3238474,95.52540355,853306000,2007
31/12/2006,AVI GLOBAL TRUST PLC,AGT.L,553473000,529876000,12.83602201,-6999000,12.07082592,1.10197138,22.45617901,94.03868202,563466000,2006
31/12/2005,AVI GLOBAL TRUST PLC,AGT.L,648402000,616891000,31.15866498,-10150000,29.11510323,0.65609094,19.57700486,93.44143353,660190000,2005
31/12/2004,AVI GLOBAL TRUST PLC,AGT.L,461435000,431101000,19.88327561,-9769000,18.38414602,0.978008299,14.21180853,92.46034895,466255000,2004
31/12/2023,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,2080417000,2080417000,0.907750706,19291000,0.861067441,0.744997385,,94.85725932,2193208000,2023
31/12/2022,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,2150721000,2150721000,1.01049834,21926000,0.965942451,0.638076326,,95.59070139,2249927000,2022
31/12/2021,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,2268233000,2268233000,0.934119202,21228000,0.875013267,0.269671575,,93.67254896,2421449000,2021
31/12/2020,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,2381425000,2381425000,0.715369999,17056000,0.686196992,0.471800798,,95.92196946,2482669000,2020
31/12/2019,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,1538298000,1538298000,1.069948736,16552000,0.966457314,0.11194347,,90.32744107,1703024000,2019
31/12/2018,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,1432093000,1432093000,1.169756433,16927000,1.152262808,2.90939196,,98.50450705,1453835000,2018
31/12/2017,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,1202188000,1202188000,0.891790635,10803000,0.817678513,0.157117554,,91.68951555,1311151000,2017
31/12/2016,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,1100903000,1100903000,1.082202519,11957000,0.984784362,0.163775768,,90.99815839,1209808000,2016
31/12/2015,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,881758000,881758000,1.054824566,9337000,0.972390223,0.278778879,,92.18501865,956509000,2015
31/12/2014,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,982513000,982513000,0.741669576,7311000,0.660596468,0.09770196,,89.06883729,1103094000,2014
31/12/2013,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,636186000,636186000,1.261580733,8046000,1.086395957,0.24671742,,86.11386718,738773000,2013
31/12/2012,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,504415000,504415000,1.748560213,8829000,1.567250506,0.196250471,,89.63091428,562769000,2012
31/12/2011,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,391797000,391797000,2.789454743,10943000,2.318196859,0.043341243,,83.10573472,471444000,2011
31/12/2010,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,344781000,344781000,2.430238325,8392000,2.125409025,0.169083298,,87.45681455,394230000,2010
31/12/2009,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,346181000,346181000,23.12778575,-5664000,20.74282872,0.059920107,,89.68791453,385984000,2009
31/12/2008,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,263017000,263017000,24.62540444,-15182000,20.46187625,0.21088232,,83.09254901,316535000,2008
31/12/2007,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,224783000,224783000,-7.166912089,-19819000,-6.649331352,0.654340744,,92.77819052,242280000,2007
31/12/2006,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,273631000,273631000,-13.08842931,-41615000,-12.28130337,0.094255686,,93.83328647,291614000,2006
31/12/2005,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,334758000,334758000,28.06982955,-7819000,24.40459804,0.13903254,,86.94245184,385034000,2005
31/12/2004,WORLDWIDE HEALTHCARE TRUST PLC,WWH.L,225670000,225670000,-12.53290203,-3133000,-11.14447268,0.015578872,,88.92172508,253785000,2004
31/12/2023,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,1309621000,1222484000,1.310201197,16816000,1.219467628,4.604815493,14.02944788,93.07483696,1313442000,2023
31/12/2022,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,1327599000,1327599000,1.153510962,15683000,1.107021206,0.564113142,,95.96971704,1383352000,2022
31/12/2021,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,1529330000,1479638000,0.743154745,11364000,0.717583136,9.425559947,29.77618128,96.5590466,1532366000,2021
31/12/2020,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,1143280000,1093280000,22.16641665,6626000,21.12802656,9.14335477,21.8656,95.31548057,1147012000,2020
31/12/2019,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,687751000,656981000,21.56272404,8481000,20.56257766,11.85147679,21.35134872,95.36168817,688936000,2019
31/12/2018,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,480654000,449963000,1.542571278,7154000,1.441282432,7.38453276,14.66107328,93.43376559,481585000,2018
31/12/2017,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,536349000,506907000,1.238886028,6424000,1.167863665,9.696028881,17.21713878,94.26723994,537734000,2017
31/12/2016,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,495689000,465255000,0.97709858,4674000,0.915247959,13.23733863,15.2873431,93.66997117,496696000,2016
31/12/2015,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,401955000,371598000,0.967981528,3736000,0.892863792,4.21192053,12.2409329,92.23975515,402861000,2015
31/12/2014,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,404689000,373700000,1.005084292,3873000,0.926010389,8.147505423,12.05911775,92.13260982,405611000,2014
31/12/2013,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,385998000,385998000,0.917880404,3543000,0.911908083,1.903085443,,99.34933569,388526000,2013
31/12/2012,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,341213000,341213000,6.646874533,22680000,6.626541226,7.239732569,,99.69409221,342260000,2012
31/12/2011,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,344751000,344751000,-23.6956528,-81691000,-23.64161498,4.220812183,,99.77195049,345539000,2011
31/12/2010,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,453365000,453365000,11.2631103,51063000,11.22690605,10.30164159,,99.6785591,454827000,2010
31/12/2009,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,393840000,393840000,23.41255332,92208000,23.37409503,11.94444444,,99.83573645,394488000,2009
31/12/2008,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,304930000,304930000,-29.83733972,-92089000,-29.74525458,12.08262712,,99.69137619,305874000,2008
31/12/2007,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,392712000,392712000,11.34139013,44539000,11.24194192,4.168969488,,99.12313913,396186000,2007
31/12/2006,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,224441000,224441000,15.01240861,-2314000,14.92939399,4.563301282,,99.44702666,225689000,2006
31/12/2005,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,106943000,106943000,9.043135128,-844000,8.891647129,2.48298573,,98.32482876,108765000,2005
31/12/2004,IMPAX ENVIRONMENTAL MARKETS PLC,IEM.L,38346000,38346000,13.59724613,-544000,13.51757752,3.530973451,,99.41408275,38572000,2004
31/12/2023,PANTHEON INTERNATIONAL PLC,PIN.L,2481393000,2450072000,-0.771569162,-12538000,-0.760415284,14.81264891,78.22457776,98.55439037,2486010000,2023
31/12/2022,PANTHEON INTERNATIONAL PLC,PIN.L,2466051000,2427464000,-0.391025366,-5525000,-0.383951227,38.05490388,62.90885531,98.19087457,2472189000,2022
31/12/2021,PANTHEON INTERNATIONAL PLC,PIN.L,1912018000,1865231000,-0.429276588,-4519000,-0.416801792,22.93760372,39.86643726,97.09399565,1921057000,2021
31/12/2020,PANTHEON INTERNATIONAL PLC,PIN.L,1617009000,1559266000,-0.636902235,-7708000,-0.610372585,13.09571286,27.00355021,95.83458049,1627039000,2020
31/12/2019,PANTHEON INTERNATIONAL PLC,PIN.L,1590947000,1498588000,-0.465905239,-4596000,-0.437570388,31.1821871,16.22568456,93.91832312,1595629000,2019
31/12/2018,PANTHEON INTERNATIONAL PLC,PIN.L,1421874000,1306764000,-0.217713374,-895000,-0.1974433,8.725349155,11.35230649,90.68955945,1440920000,2018
31/12/2017,PANTHEON INTERNATIONAL PLC,PIN.L,1387533000,1387533000,0.12210029,3344000,0.121616291,30.58909815,,99.60360503,1393055000,2017
31/12/2016,PANTHEON INTERNATIONAL PLC,PIN.L,1187114000,1187114000,-0.186081539,-948000,-0.185466294,30.2630777,,99.66936792,1191052000,2016
31/12/2015,PANTHEON INTERNATIONAL PLC,PIN.L,1000064000,1000064000,0.219285966,3703000,0.219011562, ,,99.8748648,1001317000,2015
31/12/2014,PANTHEON INTERNATIONAL PLC,PIN.L,901691000,901691000,0.279253092,3937000,0.278576494,40.60365297,,99.75771147,903881000,2014
31/12/2013,PANTHEON INTERNATIONAL PLC,PIN.L,903284000,903284000,0.108935839,2437000,0.108625937,30.8257664,,99.71551927,905861000,2013
31/12/2012,PANTHEON INTERNATIONAL PLC,PIN.L,845414000,845414000,0.036076999,2136000,0.03577679,7.422469693,,99.16786705,852508000,2012
31/12/2011,PANTHEON INTERNATIONAL PLC,PIN.L,786593000,786593000,-0.431226823,35000,-0.377100065,0.740706624,,87.44819321,899496000,2011
31/12/2010,PANTHEON INTERNATIONAL PLC,PIN.L,636512000,636512000,-1.428881152,-5255000,-1.180169519,0.05477859,,82.5939594,770652000,2010
31/12/2009,PANTHEON INTERNATIONAL PLC,PIN.L,563122000,513622000,-43.23919147,-220260000,-31.89039695,0.361616722,10.37620202,73.75345346,696404000,2009
31/12/2008,PANTHEON INTERNATIONAL PLC,PIN.L,736105000,736105000,17.04471509,-14782000,15.37184534,0.121436061,,90.18540504,816213000,2008
31/12/2007,PANTHEON INTERNATIONAL PLC,PIN.L,610261000,610261000,11.8046213,-11190000,11.71323953,3.996639361,,99.22588135,615022000,2007
31/12/2006,PANTHEON INTERNATIONAL PLC,PIN.L,440983000,440983000,18.12609556,-6355000,18.05966946,5.251541307,,99.63353329,442605000,2006
31/12/2005,PANTHEON INTERNATIONAL PLC,PIN.L,381488000,381488000,12.81953823,-4697000,12.62631478,2.6336074,,98.49274255,387326000,2005
31/12/2004,PANTHEON INTERNATIONAL PLC,PIN.L,245184000,123629000,4.920366581,-9465000,2.465198274,8.598345003,1.017062235,50.10192296,246755000,2004
31/12/2023,HERALD INVESTMENT TRUST PLC,HRI.L,1245757000,1245757000,0.368049307,4585000,0.367698361,38.94617326,,99.90464703,1246946000,2023
31/12/2022,HERALD INVESTMENT TRUST PLC,HRI.L,1305048000,1305048000,0.051875487,677000,0.051827235,67.28395062,,99.90698657,1306263000,2022
31/12/2021,HERALD INVESTMENT TRUST PLC,HRI.L,1760877000,1760877000,-0.279065488,-4914000,-0.278823223,51.58496732,,99.91318691,1762407000,2021
31/12/2020,HERALD INVESTMENT TRUST PLC,HRI.L,1503367000,1503367000,-0.246047705,-3699000,-0.245785304,46.3482866,,99.8933535,1504972000,2020
31/12/2019,HERALD INVESTMENT TRUST PLC,HRI.L,1122849000,1122849000,0.023422562,419000,0.023397244,74.76378601,,99.89191007,1124064000,2019
31/12/2018,HERALD INVESTMENT TRUST PLC,HRI.L,901154000,901154000,0.036064868,481000,0.036026449,73.29344433,,99.89347256,902115000,2018
31/12/2017,HERALD INVESTMENT TRUST PLC,HRI.L,966650000,966650000,0.077070294,1259000,0.076876007,17.82726156,,99.74790861,969093000,2017
31/12/2016,HERALD INVESTMENT TRUST PLC,HRI.L,791414000,791414000,0.085416735,1863000,0.082545125,3.849229987,,96.63811778,818946000,2016
31/12/2015,HERALD INVESTMENT TRUST PLC,HRI.L,671137000,671137000,0.029353172,1990000,0.027632756,1.693693909,,94.13891001,712922000,2015
31/12/2014,HERALD INVESTMENT TRUST PLC,HRI.L,628917000,628917000,-0.199867391,1526000,-0.187889287,0.800693371,,94.00697447,669011000,2014
31/12/2013,HERALD INVESTMENT TRUST PLC,HRI.L,623603000,623603000,-0.019243012,2988000,-0.01808242,0.488744535,,93.96875961,663628000,2013
31/12/2012,HERALD INVESTMENT TRUST PLC,HRI.L,501946000,501946000,0.176712236,3885000,0.15450889,0.428872468,,87.4353092,574077000,2012
31/12/2011,HERALD INVESTMENT TRUST PLC,HRI.L,449299000,449299000,0.242822708,4069000,0.209542943,0.447994619,,86.29462391,520657000,2011
31/12/2010,HERALD INVESTMENT TRUST PLC,HRI.L,474562000,474562000,0.041301242,3012000,0.03655257,0.661989879,,88.50235167,536214000,2010
31/12/2009,HERALD INVESTMENT TRUST PLC,HRI.L,340896000,340896000,1.430934948,-5257000,1.21767045,0.337392178,,85.09614305,400601000,2009
31/12/2008,HERALD INVESTMENT TRUST PLC,HRI.L,210710000,210710000,-57.73812349,-129721000,-43.9799585,0.505946963,,76.17143725,276626000,2008
31/12/2007,HERALD INVESTMENT TRUST PLC,HRI.L,343497000,343497000,-9.951469736,-37467000,-9.941918465,39.37575758,,99.9040215,343827000,2007
31/12/2006,HERALD INVESTMENT TRUST PLC,HRI.L,381228000,381228000,6.179241819,-4430000,5.861422895,0.704078177,,94.85666797,401899000,2006
31/12/2005,HERALD INVESTMENT TRUST PLC,HRI.L,358293000,358293000,7.373015939,-6729000,7.365697381,27.73876405,,99.90073861,358649000,2005
31/12/2004,HERALD INVESTMENT TRUST PLC,HRI.L,336570000,336570000,4.970139941,-3967000,4.62156898,1.449162891,,92.98669724,361955000,2004
